48.0	9.7502429218100009	9.4921030464800005	8.9619279075300007	8.1821890666799995	7.4893208436199998	6.9996778876199999	6.66599892224	6.33399590424	5.8335839264900002	5.3539034192300008	5.0830617252999994	4.5019819132199999	4.1683157912999995	3.7974665237999998	3.6628796870899998	3.4693648704600002	3.1495291560199998	2.9529184605999999	2.7006756153500002	2.5511364007900004	2.4227223845900001	2.2904068713700001	2.1130410285000001	1.91336877058	1.89126822357	1.6481003610299998	1.3501423362600002	0.96602358702800006	0.70693352051400005	0.50517596154
56.0	9.6430130210599998	9.3267994510800012	8.6930143029899991	7.6751504020199999	6.9987048188699994	6.484108526980001	6.0342412207200002	5.7153133801800005	5.1271085916599999	4.76807167672	4.4665673335400005	4.0398233853699992	3.7029126370899998	3.3455828162700003	3.2138149242100003	2.9795495211299996	2.7735224967900001	2.5582579556000002	2.34486564946	2.1897644648599996	2.1101311545999999	1.9679793232299998	1.8206662588299998	1.649403612	1.6311233793200002	1.4203607453	1.16374909187	0.84469531545200005	0.60327447108400001	0.43901834391299999
64.0	9.5610344949999995	9.1294003037699998	8.3195358325500006	7.2657218655100015	6.5599658360499999	5.9993765546099995	5.5535400157700003	5.1866279147800007	4.5675373439399998	4.2590181650999996	4.0028894039999994	3.6198825098300005	3.21893384496	2.9813793564399997	2.85104955561	2.6861125389300002	2.41923003513	2.2811238777500003	2.0531942286099998	1.9621333006900001	1.8278422565999999	1.7535530076900003	1.5800869238899999	1.4215455194799997	1.4337108776299998	1.2592405395299999	1.03191993079	0.73606115134499994	0.52996753336900004	0.38070414041900003
72.0	9.4485124549700004	8.9525463731699997	8.0118966115500001	6.7340425345400003	5.9349576846800005	5.4529956713600001	5.0961450491000004	4.7127058351499995	4.3227261242899999	3.9327639006999999	3.62875289671	3.2470096900400001	2.9618460976500001	2.7316321999199999	2.5437104184099999	2.3841816750900002	2.17895725136	2.0231635136600001	1.8121940289200003	1.7590291316900002	1.63653908334	1.5563563624700001	1.4231684580999999	1.28034914798	1.2707961137200001	1.12032257325	0.91414051824399989	0.65062200389899993	0.47132326277099995	0.34107346033699998
80.0	9.3355998892199992	8.6669267129800005	7.6466266666899987	6.3899808113600001	5.6049710772700001	5.1357952451999997	4.6205457062999997	4.4012833307400001	3.8984374067000003	3.5696255653900004	3.3466099063700003	2.9716182997299998	2.7372630058	2.4751247401500001	2.30647611302	2.1830444771900002	2.0020085186200003	1.83644131933	1.6879775909099999	1.6025431291200001	1.5055660742399999	1.4065223121599999	1.2642744884399999	1.1392545250499999	1.1405283403799999	0.99931873570700003	0.82212968973299994	0.57885919974200006	0.41385619852700001	0.30514540397900003
96.0	9.0783717332399991	8.25233592883	7.0209412854800002	5.6307378242799997	4.9125912843800004	4.4047295559800004	4.0898102597600001	3.8076874290800005	3.3061174055599998	3.0164300359500005	2.8284335164700001	2.5058348365700001	2.2582570961599999	2.0783195054400001	1.93849767217	1.83145892805	1.65940153005	1.5294863151499998	1.4008069568900001	1.32970069098	1.24207428079	1.16397875408	1.0594997486700002	0.95713807300699993	0.96096832942499999	0.82686614243000001	0.68826595479499997	0.48772342314099998	0.34606733728600003	0.25041776556200002
112.0	8.8408718339599996	7.7135515619199992	6.3847285472300008	5.1035474492400006	4.3648751731199997	3.8648628865699997	3.5588864490900005	3.26068903552	2.9300536572699998	2.6510638600999998	2.4144112664099997	2.1517388461400002	1.92472661253	1.7855695888799998	1.6506283754	1.57482362722	1.41740306806	1.3088930962100001	1.1829270778600001	1.1292972261500001	1.06469933528	0.98530307802700001	0.89852722796700002	0.80217337561999991	0.80798206703700004	0.71281849242400008	0.58061588692100008	0.413255967562	0.29165798825100003	0.21079056230300003
128.0	8.4247270202099998	7.25281936888	5.8636343252199996	4.5806853577900002	3.8831598412800004	3.4689525098500003	3.1281980498900004	2.9054853614200002	2.5835551522799998	2.3283075850099997	2.1494069791599997	1.8737650602200002	1.7189941293900002	1.5599769293099999	1.4440918953499999	1.3518429942600001	1.2532040892	1.1444041794199999	1.0444828194700002	0.98399805254299999	0.92588412330699998	0.85525244598100003	0.789111544374	0.69965889970100004	0.70147551410500009	0.61018161489599998	0.49404392512100004	0.352826182682	0.25272951098200003	0.18233772122299999
144.0	8.1039496806500004	6.8253171891499997	5.3692463522899994	4.16687286243	3.457246048	3.10331248509	2.8137748483099996	2.58521412793	2.32935683494	2.08342564854	1.8786372718000002	1.6670606024799999	1.5231923866400001	1.3942408386899998	1.30144766852	1.2119425857500001	1.0929277898300001	1.00859748047	0.93673556575399997	0.86620045322400008	0.81723539676000001	0.76744434575800002	0.68698648780499993	0.63008211563899996	0.622001262163	0.54069383831600004	0.4347113554	0.30699005668200002	0.22405629491099999	0.163337271166
160.0	7.8940703209600009	6.3738394428199996	4.9893676875399997	3.7723191362900002	3.2027934773400002	2.8019844090300001	2.5729214421000002	2.3865729952999999	2.0772722532499999	1.86279462938	1.7157104068	1.5062050358700001	1.3761050266200001	1.2361770600599999	1.15173046308	1.1037101149700002	0.97125928694399999	0.91510247837100001	0.81675470054900001	0.77678070932099996	0.735153545651	0.67298884934900005	0.60874870437499995	0.55732678700000005	0.54819636049300002	0.474446530571	0.396743323496	0.28068000277499999	0.195911980146	0.14402556777100001
180.0	7.4411315032399985	6.069486369369999	4.6385806617199998	3.4975881219599998	2.9076044272400003	2.5245039132299998	2.29232074967	2.1390403407799998	1.8490473389900002	1.6868068360699999	1.5362762058899999	1.3579604195299997	1.2277032322200001	1.0996385740999999	1.03313172653	0.96284739586700008	0.87984438483400007	0.81080043973900007	0.73484437494100008	0.69257973016700003	0.64793594174900004	0.59629940424999994	0.54674075717900006	0.49083000887500006	0.49524141676100003	0.42129969578299997	0.34761297301600003	0.24767838017900001	0.17562435382599997	0.12668578552699999
