	0.5	1.0	2.0	4.0	6.0	8.0	10.0	12.0	16.0	20.0	24.0	32.0	40.0	48.0	56.0	64.0	80.0	96.0	112.0	128.0	160.0	192.0	224.0	256.0	320.0	384.0	512.0
48.0	9.7085257861500001	9.431939622989999	8.9112398220200006	8.1499526981300008	7.5357135172699996	6.9382733385200002	6.5618086010000001	6.2322173682200006	5.7106440160099998	5.2395074830999997	5.0076231695300004	4.4034614967000003	4.1593486124400005	3.97983841364	3.7725951362199996	3.4767436943900001	3.1861719641600001	2.9532054086400001	2.7993747273400005	2.6741859346000001	2.3459550777700002	2.2294127294599999	2.0297611710500001	1.85684450248	1.8746928554400002	1.65097802377	1.3972671215700001
56.0	9.612336645660001	9.2620706753800004	8.6181297839099997	7.6485502091199997	6.9892432567399991	6.7706290777400007	6.0621317813299997	5.6678398039400006	5.24126783073	4.68199740845	4.45260064001	4.0701027189199994	3.7179534002900003	3.4419692327999996	3.0816923600499999	2.94404190244	2.7454848707200004	2.5516245399599997	2.4041237817500001	2.23226129225	2.1365203902200003	1.93928958225	1.8846632557299998	1.64197881937	1.5717140067200002	1.43616010351	1.1684356550799999
64.0	9.6071999737100011	9.1009887598199999	8.3829230101499999	7.4592539184600009	6.4855005035300008	6.0955165309599995	5.5793300284400003	5.1370592469199998	4.6872443231699998	4.4593435071399998	3.9266016095999996	3.6272593158499999	3.2621126448400002	3.0068167146299998	2.8311681532200001	2.6143863172400001	2.4974593345900002	2.2557562360599999	2.0717420350999998	1.9287313234500001	1.9224493232599997	1.72293493947	1.5716433367299998	1.4097901073199999	1.44800604157	1.2492912003600001	1.0260092223999999
72.0	9.4450352218600013	8.9020033717600011	8.0585004145500001	6.9351993919800003	6.1491495440100001	5.5361796373099992	5.3012831112500001	4.6399730312900003	4.2391178718500004	3.9337257524800004	3.70876654506	3.2685246615099994	2.9827976394499998	2.8192251423000001	2.5841673050900003	2.3855024067700001	2.2502313050400002	1.9800090479099999	1.82453976813	1.7770920282499998	1.64433261046	1.5226449591	1.42649549049	1.24876610106	1.2811744981200002	1.1348079151100001	0.89263256162400006
80.0	9.3571349144000013	8.7687014623199993	7.7100097266199992	6.16629469071	5.6525087687900006	5.0908989335300001	4.8470178101599997	4.3597830393999999	3.8404561798199999	3.5603019833099996	3.2695178038700003	2.9229530086	2.7553761642299999	2.4265321274299998	2.3185593097999999	2.2339434852599998	1.9036095469400001	1.81151001712	1.73095169628	1.5359798692200002	1.4686481412999999	1.3865650286000002	1.2952554184899998	1.1871499567299999	1.1417749051700001	1.0118128077600002	0.83752664378800001
96.0	9.0976781319300013	8.2316394706399993	7.1934392283600008	5.7862545949599991	4.9660043513399996	4.5322705515599999	4.0638258131500002	3.6473044652699995	3.25061850695	3.0822804709299998	2.8481013922200002	2.4394051173700002	2.3177952460799998	2.1160871962200001	1.9164311214800001	1.8721452004599997	1.67571806974	1.5864161299200001	1.37252743995	1.3022561154899999	1.25975753426	1.1728451843300001	1.0551215946600001	0.92978548688999996	0.97819555814199999	0.85631006665099996	0.66368074226999996
112.0	8.7170706678199998	7.8358628132100012	6.3810864560399994	5.1061147136900003	4.2312198624099997	3.7054862880699999	3.6183954641300007	3.21093364139	2.8456399080799999	2.7179588307800002	2.4855611480499999	2.1721782434699999	1.99252498025	1.8023418975299998	1.70104884121	1.5557878526700002	1.4427201354199999	1.2912718836700001	1.2287115425299999	1.12102912856	1.07199717918	0.99579943606099997	0.90578705945899995	0.80398743223100011	0.82922474118800005	0.71285711614700009	0.564948019518
128.0	8.5731043151699993	7.5450359125300004	5.9080888929699995	4.6995342767499997	3.8227862496699996	3.2776003611900002	3.0793917923299996	2.9166381918199997	2.5830613751599998	2.28594637542	2.0954908462099997	1.8784173192299998	1.7280866654700002	1.5648782733200002	1.4835989838299999	1.3606849724000001	1.2677333926400001	1.1265689495	1.0601016087499999	1.0131705529499999	0.92931559272300002	0.84804438278899996	0.80290209594999995	0.71314313340000002	0.70279682704899993	0.58430921816799997	0.49689705265100004
144.0	8.3052263807000006	6.7206772693400003	5.26348690876	4.20337876415	3.5020380898500001	3.1654397816299999	2.8295920110500004	2.6897429705299998	2.2820722577999999	2.0881945975999998	1.8787015470200001	1.6256247690500001	1.5253339613699999	1.3688436880399999	1.3042926938200001	1.1787784015	1.1334548201700001	1.00764629509	0.92169815151000012	0.87101898410400003	0.81310079671999991	0.74849152658700002	0.70727391335400003	0.62614101379300002	0.61798189836799999	0.55073288686999999	0.45898539662900001
160.0	7.5745175466899992	6.5770822177300001	5.2157336094	3.9565180263300004	3.15680367605	2.7450898299400004	2.4586068056700001	2.3824119985699999	2.1229845122	1.8111803274200002	1.6408181986700001	1.49166906243	1.3768679587700001	1.2423250805299999	1.13381899839	1.0974595728100001	0.96907472699499997	0.88977816844000002	0.7973071058040001	0.77729934857099992	0.71088446479699996	0.68748491079999996	0.61904564640799997	0.58370763580399998	0.54970610252099994	0.484855285952	0.39494076804200001
180.0	7.4644734978499994	6.0191196834699996	4.5250311825699994	3.3329793320499999	2.7726422718500001	2.5579907777200002	2.32991023755	2.1646840116799999	1.9373492767299998	1.640256216	1.5368849929199999	1.34322850824	1.23443211543	1.1137863582600001	1.01654581843	0.98701039686900005	0.83668266245100009	0.81425099957900005	0.73422508843500001	0.66670329799299999	0.64413104534999999	0.57763872683499995	0.56370036173999993	0.49061229248300003	0.48927639156199998	0.418808293015	0.35503999884699999
