#Subject	Angle	Frequency	Speed	Average_cursor_speed
07	30	4	2.19	2.5808847302
07	30	8	2.19	4.4362879272
07	60	13	2.19	4.23013568348
07	60	1	2.19	9.58216907723
07	60	20	2.19	5.59707786257
07	60	2	2.19	6.73974068419
07	60	30	2.19	1.72611021258
07	60	4	2.19	5.06358715427
07	60	8	2.19	4.8376766726
07	90	13	2.19	3.66756978702
07	90	1	2.19	6.79227003152
07	90	20	2.19	2.88288483971
07	90	2	2.19	4.18025556151
07	90	30	2.19	3.06609516993
07	90	4	2.19	3.59047894466
07	90	8	2.19	3.8263213248
08	0	13	2.19	5.76030329851
08	0	1	2.19	6.12196209628
08	0	20	2.19	7.69544040365
08	0	2	2.19	6.00556127535
08	0	30	2.19	8.6300594905
08	0	4	2.19	5.77553532197
08	0	8	2.19	9.36861141491
08	120	13	2.19	4.25355432939
08	120	1	2.19	6.82356612714
08	120	20	2.19	4.76966075962
08	120	2	2.19	4.99637555228
08	120	30	2.19	5.33352735068
08	120	4	2.19	6.54772404269
08	120	8	2.19	4.20896502799
08	180	13	2.19	4.5003005578
08	180	1	2.19	6.77160906648
08	180	20	2.19	5.72514904416
08	180	2	2.19	4.81851338827
08	180	30	2.19	6.48015681594
08	180	4	2.19	5.15310253044
08	180	8	2.19	2.85313955239
08	30	13	2.19	7.77647176261
08	30	1	2.19	7.4614038555
08	30	20	2.19	5.88175657935
08	30	2	2.19	7.84338142765
08	30	30	2.19	4.8984265903
08	30	4	2.19	3.83561284837
08	30	8	2.19	6.01329807537
08	60	13	2.19	5.87796811667
08	60	1	2.19	6.41292286995
08	60	20	2.19	4.12455914868
08	60	2	2.19	7.26057542644
08	60	30	2.19	2.81665788655
08	60	4	2.19	5.62622222164
08	60	8	2.19	5.75762561188
08	90	13	2.19	4.03834270737
08	90	1	2.19	7.5708816909
08	90	20	2.19	3.95054043431
08	90	2	2.19	5.93845142667
08	90	30	2.19	8.24769961027
08	90	4	2.19	4.7276874017
08	90	8	2.19	5.36162403441
09	0	13	2.19	6.57749927503
09	0	1	2.19	6.899215419
09	0	20	2.19	5.55799987111
09	0	2	2.19	5.30596421332
09	0	30	2.19	7.35971765751
09	0	4	2.19	7.37253503611
09	0	8	2.19	6.1676051993
09	120	13	2.19	4.00190207519
09	120	1	2.19	5.02665764801
09	120	20	2.19	5.1079004225
09	120	2	2.19	3.97166667629
09	120	30	2.19	7.72001666512
09	120	4	2.19	4.74002784293
09	120	8	2.19	4.16877554319
09	180	13	2.19	5.95097328202
09	180	1	2.19	3.68190901499
09	180	20	2.19	8.10353776986
09	180	2	2.19	4.41586040495
09	180	30	2.19	6.1331584832
09	180	4	2.19	3.28760884978
09	180	8	2.19	2.66803044096
09	30	13	2.19	4.86420662169
09	30	1	2.19	6.03264938437
09	30	20	2.19	4.69119248989
09	30	2	2.19	5.03718930352
09	30	30	2.19	4.1386608568
09	30	4	2.19	5.56634719449
09	30	8	2.19	6.30007059194
09	60	13	2.19	4.3431325967
09	60	1	2.19	7.51124906076
09	60	20	2.19	4.01761050785
09	60	2	2.19	5.06077105142
09	60	30	2.19	1.76174709759
09	60	4	2.19	5.17318128207
09	60	8	2.19	4.44904657333
09	90	13	2.19	5.41705393823
09	90	1	2.19	5.83561854794
09	90	20	2.19	3.16199810371
09	90	2	2.19	3.94289369879
09	90	30	2.19	5.4135922312
09	90	4	2.19	5.05004207352
09	90	8	2.19	4.0958646282
10	0	13	2.19	4.68163670604
10	0	1	2.19	4.11225033519
10	0	20	2.19	5.17190532589
10	0	2	2.19	6.678666739
10	0	30	2.19	4.79820808053
10	0	4	2.19	7.44033242735
10	0	8	2.19	7.37354907203
10	120	13	2.19	3.75658452151
10	120	1	2.19	4.86146297422
10	120	20	2.19	2.59270850727
10	120	2	2.19	4.99375456081
10	120	30	2.19	3.03267991611
10	120	4	2.19	4.18404005516
10	120	8	2.19	4.31202289339
10	180	13	2.19	2.77655549609
10	180	1	2.19	5.58723463011
10	180	20	2.19	5.99729120287
10	180	2	2.19	3.27875808303
10	180	30	2.19	4.36818655255
10	180	4	2.19	4.17393613276
10	180	8	2.19	1.81552387081
10	30	13	2.19	4.38558253983
10	30	1	2.19	7.73747457407
10	30	20	2.19	7.55249791176
10	30	2	2.19	7.66963686314
10	30	30	2.19	4.70528862484
10	30	4	2.19	0.757036224343
10	30	8	2.19	3.81187816193
10	60	13	2.19	3.33188006898
10	60	1	2.19	6.26097823467
10	60	20	2.19	3.03382811522
10	60	2	2.19	4.28470151947
10	60	30	2.19	1.16872977561
10	60	4	2.19	5.04723053998
10	60	8	2.19	4.91543035236
10	90	13	2.19	3.83069177075
10	90	1	2.19	6.31605518071
10	90	20	2.19	3.40280933378
10	90	2	2.19	5.45360498363
10	90	30	2.19	3.50480947953
10	90	4	2.19	4.17561508653
10	90	8	2.19	5.38592534413
11	0	13	2.19	6.87964695413
11	0	1	2.19	4.68978329689
11	0	20	2.19	4.63029733089
11	0	2	2.19	5.63826179633
11	0	30	2.19	7.44469458712
11	0	4	2.19	4.6372018537
11	0	8	2.19	6.79551968341
11	120	13	2.19	3.66565528859
11	120	1	2.19	5.42396545104
11	120	20	2.19	3.14039232305
11	120	2	2.19	5.51741467275
11	120	30	2.19	5.67508504705
11	120	4	2.19	5.75666431007
11	120	8	2.19	2.88566698154
11	180	13	2.19	2.87091522506
11	180	1	2.19	5.5857634933
11	180	20	2.19	4.52792753817
11	180	2	2.19	4.36165618219
11	180	30	2.19	3.94772158833
11	180	4	2.19	4.14987834842
11	180	8	2.19	3.22011134283
11	30	13	2.19	5.0324254716
11	30	1	2.19	6.22371572757
11	30	20	2.19	5.34701823823
11	30	2	2.19	4.87609974599
11	30	30	2.19	4.38468013764
11	30	4	2.19	1.07507319199
11	30	8	2.19	5.76487244973
11	60	13	2.19	4.42784714948
11	60	1	2.19	4.33540434091
11	60	20	2.19	3.38900660755
11	60	2	2.19	6.02188625971
11	60	30	2.19	1.61850274522
11	60	4	2.19	3.80194711267
11	60	8	2.19	4.03129817682
11	90	13	2.19	3.56925131046
11	90	1	2.19	4.74679690296
11	90	20	2.19	3.33021436936
11	90	2	2.19	5.0800050512
11	90	30	2.19	3.27276646115
11	90	4	2.19	3.74034261516
11	90	8	2.19	4.19406695158
12	0	13	2.19	6.8671215542
12	0	1	2.19	5.92150520758
12	0	20	2.19	8.17322215343
12	0	2	2.19	7.29747927227
12	0	30	2.19	6.81658114286
12	0	4	2.19	8.02995106707
12	0	8	2.19	7.40325171773
12	120	13	2.19	4.10950777097
12	120	1	2.19	5.49131108802
12	120	20	2.19	3.74923382163
12	120	2	2.19	5.89896575101
12	120	30	2.19	3.6417830149
12	120	4	2.19	5.59725540923
12	120	8	2.19	5.47422955165
12	180	13	2.19	3.9672102761
12	180	1	2.19	5.73374777551
12	180	20	2.19	4.56050342322
12	180	2	2.19	4.47046996146
12	180	30	2.19	6.70947094611
12	180	4	2.19	5.13768517288
12	180	8	2.19	6.37167295667
12	30	13	2.19	4.98086423455
12	30	1	2.19	6.22649683246
12	30	20	2.19	6.26502520425
12	30	2	2.19	5.92561290945
12	30	30	2.19	5.68580833171
12	30	4	2.19	2.63523688145
12	30	8	2.19	5.51131265302
12	60	13	2.19	4.79552567831
12	60	1	2.19	5.86356291037
12	60	20	2.19	4.73818546658
12	60	2	2.19	6.4417893874
12	60	30	2.19	2.15732898596
12	60	4	2.19	7.71879535555
12	60	8	2.19	5.72458480923
12	90	13	2.19	5.09522582988
12	90	1	2.19	7.68033489459
12	90	20	2.19	4.74276097397
12	90	2	2.19	5.99830539474
12	90	30	2.19	4.02014379378
12	90	4	2.19	4.82764388555
12	90	8	2.19	6.09086421568
13	0	13	2.19	6.94455968718
13	0	1	2.19	5.56464538415
13	0	20	2.19	4.10171522487
13	0	2	2.19	7.18983972372
13	0	30	2.19	7.40651632836
13	0	4	2.19	5.0939780337
13	0	8	2.19	8.11127267584
13	120	13	2.19	3.48703740505
13	120	1	2.19	4.03565565316
13	120	20	2.19	2.82564366611
13	120	2	2.19	3.76127526073
13	120	30	2.19	3.26472714312
13	120	4	2.19	3.74568721519
13	120	8	2.19	3.29138364393
13	180	13	2.19	2.82257754176
13	180	1	2.19	3.89373773321
13	180	20	2.19	2.21371786432
13	180	2	2.19	3.92932355479
13	180	30	2.19	3.04389794614
13	180	4	2.19	2.93044733936
13	180	8	2.19	2.76661310768
13	30	13	2.19	4.39744247818
13	30	1	2.19	5.26318721947
13	30	20	2.19	6.39260713295
13	30	2	2.19	5.93385656569
13	30	30	2.19	3.77409694105
13	30	4	2.19	0.551857295123
13	30	8	2.19	4.58771338542
13	60	13	2.19	3.28730080327
13	60	1	2.19	6.5390584524
13	60	20	2.19	3.24382124494
13	60	2	2.19	3.97876604388
13	60	30	2.19	0.564130132188
13	60	4	2.19	4.60796537969
13	60	8	2.19	4.45230563274
13	90	13	2.19	2.99234589973
13	90	1	2.19	3.67560179767
13	90	20	2.19	2.86470381644
13	90	2	2.19	5.13638078506
13	90	30	2.19	5.37204345444
13	90	4	2.19	4.67106249713
13	90	8	2.19	4.53914118076
