A_exp	F_exp	Mean_std
1.729	1.433	0.780658204049
1.729	1.482	0.833482835373
1.729	1.532	0.881299078808
1.729	1.581	0.941136500538
1.729	1.63	0.984216809634
1.729	1.68	1.00898669444
1.729	1.729	1.07686594925
1.729	1.778	1.13053578099
1.729	1.828	1.16457374202
1.729	1.877	1.20340798819
1.729	1.927	1.26249401173
1.729	1.976	1.29601715515
1.729	2.025	1.32731499884
1.729	2.075	1.36221592823
1.729	2.124	1.41319403947
1.729	2.173	1.43823385978
1.729	2.223	1.48078710669
1.729	2.272	1.51218992013
1.729	2.322	1.54215916266
1.729	2.371	1.5706720072
1.729	2.42	1.61510984595
1.729	2.47	1.63479639908
1.729	2.519	1.65963733942
1.729	2.568	1.68733778834
1.729	2.618	1.70539306853
1.729	2.667	1.72498795301
1.729	2.716	1.75478079022
1.729	2.766	1.78175247859
1.729	2.815	1.79752974574
1.729	2.865	1.8162702507
1.729	2.914	1.84116116705
1.729	2.963	1.86241865122
1.729	3.013	1.87051549995
1.729	3.062	1.88671194966
1.729	3.111	1.90567382503
1.729	3.161	1.920842871
1.729	3.21	1.96014259325
1.729	3.259	1.96781273325
1.729	3.309	1.99469145919
1.729	3.358	2.00468751348
1.729	3.408	2.00649324921
1.729	3.457	2.01386118892
1.729	3.506	2.04237356793
1.729	3.556	2.05078307586
1.729	3.605	2.06193659739
1.729	3.654	2.07095959164
1.729	3.704	2.09090689973
1.729	3.753	2.1121175928
1.729	3.803	2.12334827629
1.729	3.852	2.13187239818
1.729	3.901	2.13718252717
1.729	3.951	2.15782845805
1.729	4	2.17138652914

1.778	0.1	1.64123540576
1.778	0.1494	1.51167038315
1.778	0.1987	1.36422443661
1.778	0.2481	1.22711399748
1.778	0.2975	1.1071284826
1.778	0.3468	0.992947616979
1.778	0.3962	0.883872041263
1.778	0.4456	0.748645801573
1.778	0.4949	0.673433131652
1.778	0.5443	0.554915930622
1.778	0.5937	0.464328682713
1.778	0.643	0.395106864388
1.778	0.6924	0.314246766837
1.778	0.7418	0.24301327117
1.778	0.7911	0.183337963333
1.778	0.8405	0.155669870585
1.778	0.8899	0.162986907836
1.778	0.9392	0.189667645239
1.778	0.9886	0.232770498923
1.778	1.038	0.296194461532
1.778	1.087	0.354814641513
1.778	1.137	0.408481211512
1.778	1.186	0.479359409108
1.778	1.235	0.516358470416
1.778	1.285	0.587459908563
1.778	1.334	0.65073398291
1.778	1.384	0.696212061657
1.778	1.433	0.752841048265
1.778	1.482	0.807462148609
1.778	1.532	0.843518304385
1.778	1.581	0.904078601113
1.778	1.63	0.941659540401
1.778	1.68	0.984466532806
1.778	1.729	1.0089492625
1.778	1.778	1.08989188952
1.778	1.828	1.13053578099
1.778	1.877	1.16561175507
1.778	1.927	1.19914763336
1.778	1.976	1.25627900956
1.778	2.025	1.27618697753
1.778	2.075	1.31996371956
1.778	2.124	1.3604083676
1.778	2.173	1.40394592277
1.778	2.223	1.42556504775
1.778	2.272	1.46979895346
1.778	2.322	1.50877158221
1.778	2.371	1.53936104956
1.778	2.42	1.56122322507
1.778	2.47	1.59083694967
1.778	2.519	1.6277191471
1.778	2.568	1.64979174075
1.778	2.618	1.67488769909
1.778	2.667	1.69426806533
1.778	2.716	1.70844098541
1.778	2.766	1.72821676631
1.778	2.815	1.7618763912
1.778	2.865	1.79411417094
1.778	2.914	1.80643807181
1.778	2.963	1.82798398855
1.778	3.013	1.84426542245
1.778	3.062	1.86425064415
1.778	3.111	1.8774842876
1.778	3.161	1.89268315279
1.778	3.21	1.91020488813
1.778	3.259	1.93651003001
1.778	3.309	1.96348273289
1.778	3.358	1.96781273325
1.778	3.408	1.99469145919
1.778	3.457	2.00577719464
1.778	3.506	2.00649324921
1.778	3.556	2.01386118892
1.778	3.605	2.04237356793
1.778	3.654	2.04539849799
1.778	3.704	2.06193659739
1.778	3.753	2.07095959164
1.778	3.803	2.08956222232
1.778	3.852	2.1121175928
1.778	3.901	2.12115336112
1.778	3.951	2.12866984508
1.778	4	2.13300713909

1.828	0.1	1.64402128953
1.828	0.1494	1.52274180077
1.828	0.1987	1.38423726037
1.828	0.2481	1.24961300509
1.828	0.2975	1.12337494282
1.828	0.3468	1.01091784309
1.828	0.3962	0.909241436147
1.828	0.4456	0.806565714544
1.828	0.4949	0.701741435091
1.828	0.5443	0.598734288392
1.828	0.5937	0.512990165763
1.828	0.643	0.428683185473
1.828	0.6924	0.34865051194
1.828	0.7418	0.273498590028
1.828	0.7911	0.211776055724
1.828	0.8405	0.165519582152
1.828	0.8899	0.154153411666
1.828	0.9392	0.175683048441
1.828	0.9886	0.209505079107
1.828	1.038	0.258102799875
1.828	1.087	0.317981459361
1.828	1.137	0.372058639187
1.828	1.186	0.425817056468
1.828	1.235	0.487518028877
1.828	1.285	0.549347327385
1.828	1.334	0.593636137079
1.828	1.384	0.65655300375
1.828	1.433	0.707877612498
1.828	1.482	0.762066397907
1.828	1.532	0.807641342353
1.828	1.581	0.862346323289
1.828	1.63	0.909911373676
1.828	1.68	0.944771251012
1.828	1.729	0.984466532806
1.828	1.778	1.01123511758
1.828	1.828	1.09067879338
1.828	1.877	1.13053578099
1.828	1.927	1.16561175507
1.828	1.976	1.19629937057
1.828	2.025	1.25555309033
1.828	2.075	1.27397404604
1.828	2.124	1.31760421563
1.828	2.173	1.34073987729
1.828	2.223	1.3878602107
1.828	2.272	1.42556504775
1.828	2.322	1.46634181911
1.828	2.371	1.48750637096
1.828	2.42	1.53706182292
1.828	2.47	1.55050218356
1.828	2.519	1.57602873044
1.828	2.568	1.61510984595
1.828	2.618	1.64047208029
1.828	2.667	1.65963733942
1.828	2.716	1.68808597979
1.828	2.766	1.70539306853
1.828	2.815	1.72498795301
1.828	2.865	1.75478079022
1.828	2.914	1.77280729866
1.828	2.963	1.79453386927
1.828	3.013	1.81583848264
1.828	3.062	1.82832706418
1.828	3.111	1.8533858952
1.828	3.161	1.866914828
1.828	3.21	1.88326538062
1.828	3.259	1.89312357974
1.828	3.309	1.91455434886
1.828	3.358	1.93948053396
1.828	3.408	1.96389375644
1.828	3.457	1.97372259454
1.828	3.506	1.99469145919
1.828	3.556	2.00577719464
1.828	3.605	2.00649324921
1.828	3.654	2.01386118892
1.828	3.704	2.04237356793
1.828	3.753	2.04539849799
1.828	3.803	2.06193659739
1.828	3.852	2.07095959164
1.828	3.901	2.08806487397
1.828	3.951	2.10886790443
1.828	4	2.11591325466

1.877	0.1	1.65348837377
1.877	0.1494	1.52678766711
1.877	0.1987	1.41229473439
1.877	0.2481	1.26200406289
1.877	0.2975	1.13603212902
1.877	0.3468	1.03362158839
1.877	0.3962	0.926923462449
1.877	0.4456	0.833109452047
1.877	0.4949	0.717107175723
1.877	0.5443	0.633022692199
1.877	0.5937	0.5366430642
1.877	0.643	0.443071366036
1.877	0.6924	0.369548206657
1.877	0.7418	0.298844079766
1.877	0.7911	0.236342368964
1.877	0.8405	0.182427453729
1.877	0.8899	0.153254887918
1.877	0.9392	0.162986907836
1.877	0.9886	0.189667645239
1.877	1.038	0.227745530141
1.877	1.087	0.292376330199
1.877	1.137	0.353946175521
1.877	1.186	0.392401428853
1.877	1.235	0.441374234983
1.877	1.285	0.497463767364
1.877	1.334	0.557325786619
1.877	1.384	0.609372245911
1.877	1.433	0.663975506681
1.877	1.482	0.713469081088
1.877	1.532	0.773817130953
1.877	1.581	0.815007991638
1.877	1.63	0.862346323289
1.877	1.68	0.910926051279
1.877	1.729	0.945194591523
1.877	1.778	0.986144901288
1.877	1.828	1.01123511758
1.877	1.877	1.09861352512
1.877	1.927	1.13053578099
1.877	1.976	1.16561175507
1.877	2.025	1.18344673885
1.877	2.075	1.22927237061
1.877	2.124	1.26740702631
1.877	2.173	1.31271981205
1.877	2.223	1.33495601665
1.877	2.272	1.3878602107
1.877	2.322	1.41519943818
1.877	2.371	1.45035046075
1.877	2.42	1.48268442533
1.877	2.47	1.51489732004
1.877	2.519	1.54215916266
1.877	2.568	1.57004525174
1.877	2.618	1.60272175147
1.877	2.667	1.62960868131
1.877	2.716	1.65718117956
1.877	2.766	1.67488769909
1.877	2.815	1.69426806533
1.877	2.865	1.70844098541
1.877	2.914	1.72821676631
1.877	2.963	1.75786536339
1.877	3.013	1.79091854755
1.877	3.062	1.79786485729
1.877	3.111	1.8162702507
1.877	3.161	1.83844176707
1.877	3.21	1.85996506236
1.877	3.259	1.86913862981
1.877	3.309	1.88424741725
1.877	3.358	1.89312357974
1.877	3.408	1.91455434886
1.877	3.457	1.94384189254
1.877	3.506	1.96389375644
1.877	3.556	1.97569724519
1.877	3.605	1.99469145919
1.877	3.654	2.00577719464
1.877	3.704	2.00649324921
1.877	3.753	2.01386118892
1.877	3.803	2.04237356793
1.877	3.852	2.04539849799
1.877	3.901	2.06193659739
1.877	3.951	2.06552890322
1.877	4	2.07661503106

1.927	0.1	1.65495037629
1.927	0.1494	1.5356909359
1.927	0.1987	1.41966240475
1.927	0.2481	1.27521648352
1.927	0.2975	1.15749356338
1.927	0.3468	1.05617675911
1.927	0.3962	0.954954921758
1.927	0.4456	0.866430578767
1.927	0.4949	0.742023667058
1.927	0.5443	0.654270994938
1.927	0.5937	0.549705724905
1.927	0.643	0.464328682713
1.927	0.6924	0.397801315055
1.927	0.7418	0.323226517938
1.927	0.7911	0.261915117303
1.927	0.8405	0.206811213063
1.927	0.8899	0.164637744272
1.927	0.9392	0.154153411666
1.927	0.9886	0.17407772095
1.927	1.038	0.205778873285
1.927	1.087	0.254487276196
1.927	1.137	0.303885923656
1.927	1.186	0.362146128328
1.927	1.235	0.408481211512
1.927	1.285	0.479359409108
1.927	1.334	0.507098857489
1.927	1.384	0.577752574872
1.927	1.433	0.616660878169
1.927	1.482	0.670317282775
1.927	1.532	0.725083834571
1.927	1.581	0.773844008782
1.927	1.63	0.822325549981
1.927	1.68	0.866589616039
1.927	1.729	0.916342204902
1.927	1.778	0.946455603788
1.927	1.828	0.986144901288
1.927	1.877	1.01123511758
1.927	1.927	1.08064577921
1.927	1.976	1.12984086286
1.927	2.025	1.16561175507
1.927	2.075	1.18289841696
1.927	2.124	1.22927237061
1.927	2.173	1.26740702631
1.927	2.223	1.31271981205
1.927	2.272	1.3258253758
1.927	2.322	1.38080047341
1.927	2.371	1.41411709263
1.927	2.42	1.43823385978
1.927	2.47	1.47393251852
1.927	2.519	1.5114114761
1.927	2.568	1.53936104956
1.927	2.618	1.55429727934
1.927	2.667	1.58770419114
1.927	2.716	1.62657726441
1.927	2.766	1.64626081074
1.927	2.815	1.65996987637
1.927	2.865	1.68808597979
1.927	2.914	1.70498053062
1.927	2.963	1.72498795301
1.927	3.013	1.75478079022
1.927	3.062	1.77217651527
1.927	3.111	1.79411417094
1.927	3.161	1.80779347348
1.927	3.21	1.82798398855
1.927	3.259	1.84426542245
1.927	3.309	1.86241865122
1.927	3.358	1.87051549995
1.927	3.408	1.88671194966
1.927	3.457	1.90567382503
1.927	3.506	1.91912275198
1.927	3.556	1.94389980693
1.927	3.605	1.96389375644
1.927	3.654	1.97569724519
1.927	3.704	1.99469145919
1.927	3.753	2.00577719464
1.927	3.803	2.00649324921
1.927	3.852	2.01386118892
1.927	3.901	2.04237356793
1.927	3.951	2.04539849799
1.927	4	2.06193659739

1.976	0.1	1.65706169152
1.976	0.1494	1.54143136936
1.976	0.1987	1.42605727856
1.976	0.2481	1.29325772589
1.976	0.2975	1.17844904728
1.976	0.3468	1.07848933449
1.976	0.3962	0.967045993547
1.976	0.4456	0.881869117101
1.976	0.4949	0.748645801573
1.976	0.5443	0.67462392914
1.976	0.5937	0.577376870461
1.976	0.643	0.510610974147
1.976	0.6924	0.432583687579
1.976	0.7418	0.356613378122
1.976	0.7911	0.288306105274
1.976	0.8405	0.234190782751
1.976	0.8899	0.175012866569
1.976	0.9392	0.151147964258
1.976	0.9886	0.162986907836
1.976	1.038	0.189667645239
1.976	1.087	0.224493059985
1.976	1.137	0.28361487547
1.976	1.186	0.34209858891
1.976	1.235	0.382835387132
1.976	1.285	0.427346287949
1.976	1.334	0.487518028877
1.976	1.384	0.536372818484
1.976	1.433	0.593636137079
1.976	1.482	0.65073398291
1.976	1.532	0.695887711552
1.976	1.581	0.739412191442
1.976	1.63	0.77887905274
1.976	1.68	0.822544973218
1.976	1.729	0.874786276517
1.976	1.778	0.91634933864
1.976	1.828	0.953126506647
1.976	1.877	0.988491192389
1.976	1.927	1.01667356051
1.976	1.976	1.09082088699
1.976	2.025	1.12984086286
1.976	2.075	1.16561175507
1.976	2.124	1.18289841696
1.976	2.173	1.22927237061
1.976	2.223	1.26432007818
1.976	2.272	1.30867196165
1.976	2.322	1.32731499884
1.976	2.371	1.36221592823
1.976	2.42	1.4050930248
1.976	2.47	1.42556504775
1.976	2.519	1.46979895346
1.976	2.568	1.50287930873
1.976	2.618	1.53706182292
1.976	2.667	1.55050218356
1.976	2.716	1.57260081561
1.976	2.766	1.61510984595
1.976	2.815	1.63403710956
1.976	2.865	1.65720046963
1.976	2.914	1.67488769909
1.976	2.963	1.69426806533
1.976	3.013	1.70844098541
1.976	3.062	1.72821676631
1.976	3.111	1.75570350563
1.976	3.161	1.78175247859
1.976	3.21	1.79752974574
1.976	3.259	1.81583848264
1.976	3.309	1.82832706418
1.976	3.358	1.85175192997
1.976	3.408	1.86539145445
1.976	3.457	1.8774842876
1.976	3.506	1.89170143467
1.976	3.556	1.90567382503
1.976	3.605	1.920842871
1.976	3.654	1.94389980693
1.976	3.704	1.96389375644
1.976	3.753	1.98037078128
1.976	3.803	1.99469145919
1.976	3.852	2.00577719464
1.976	3.901	2.00649324921
1.976	3.951	2.01386118892
1.976	4	2.04237356793

2.025	0.1	1.65790819444
2.025	0.1494	1.55761341393
2.025	0.1987	1.43944375209
2.025	0.2481	1.32292256624
2.025	0.2975	1.19712846541
2.025	0.3468	1.09531838759
2.025	0.3962	0.992947616979
2.025	0.4456	0.893645194276
2.025	0.4949	0.804112551569
2.025	0.5443	0.703855048019
2.025	0.5937	0.615546914848
2.025	0.643	0.527399763673
2.025	0.6924	0.443710402547
2.025	0.7418	0.378923404642
2.025	0.7911	0.30798111925
2.025	0.8405	0.253342316862
2.025	0.8899	0.199171190681
2.025	0.9392	0.162552256432
2.025	0.9886	0.154153411666
2.025	1.038	0.173371048735
2.025	1.087	0.204445739779
2.025	1.137	0.243167345768
2.025	1.186	0.301401342497
2.025	1.235	0.353946175521
2.025	1.285	0.398475680888
2.025	1.334	0.441374234983
2.025	1.384	0.497463767364
2.025	1.433	0.551212339533
2.025	1.482	0.598016033372
2.025	1.532	0.652269583709
2.025	1.581	0.701683708277
2.025	1.63	0.752841048265
2.025	1.68	0.780658204049
2.025	1.729	0.827303641706
2.025	1.778	0.874786276517
2.025	1.828	0.91634933864
2.025	1.877	0.954683945433
2.025	1.927	0.988491192389
2.025	1.976	1.01667356051
2.025	2.025	1.07580548904
2.025	2.075	1.12852400097
2.025	2.124	1.16561175507
2.025	2.173	1.18233284115
2.025	2.223	1.22699490983
2.025	2.272	1.26432007818
2.025	2.322	1.30821535417
2.025	2.371	1.32731499884
2.025	2.42	1.36054476476
2.025	2.47	1.40394592277
2.025	2.519	1.42556504775
2.025	2.568	1.46181593911
2.025	2.618	1.48750637096
2.025	2.667	1.51706711257
2.025	2.716	1.54215916266
2.025	2.766	1.56976468026
2.025	2.815	1.59813323472
2.025	2.865	1.62657726441
2.025	2.914	1.64626081074
2.025	2.963	1.6677716635
2.025	3.013	1.68808597979
2.025	3.062	1.70498053062
2.025	3.111	1.72498795301
2.025	3.161	1.75198297676
2.025	3.21	1.77205690461
2.025	3.259	1.79091854755
2.025	3.309	1.7998795321
2.025	3.358	1.8162702507
2.025	3.408	1.83844176707
2.025	3.457	1.85960835159
2.025	3.506	1.866914828
2.025	3.556	1.88326538062
2.025	3.605	1.89268315279
2.025	3.654	1.91020488813
2.025	3.704	1.920842871
2.025	3.753	1.96014259325
2.025	3.803	1.96389375644
2.025	3.852	1.98116527537
2.025	3.901	1.99469145919
2.025	3.951	2.00577719464
2.025	4	2.00649324921

2.075	0.1	1.66770077173
2.075	0.1494	1.56588132206
2.075	0.1987	1.45671055231
2.075	0.2481	1.32626184884
2.075	0.2975	1.21260827126
2.075	0.3468	1.1071284826
2.075	0.3962	1.00776286772
2.075	0.4456	0.914949188276
2.075	0.4949	0.822960971238
2.075	0.5443	0.72348114365
2.075	0.5937	0.643688169595
2.075	0.643	0.549705724905
2.075	0.6924	0.464328682713
2.075	0.7418	0.418576170459
2.075	0.7911	0.335872238174
2.075	0.8405	0.273498590028
2.075	0.8899	0.222656408772
2.075	0.9392	0.173005428599
2.075	0.9886	0.151147964258
2.075	1.038	0.162986907836
2.075	1.087	0.189667645239
2.075	1.137	0.21721090899
2.075	1.186	0.264360722003
2.075	1.235	0.317981459361
2.075	1.285	0.368288855944
2.075	1.334	0.410936562531
2.075	1.384	0.479359409108
2.075	1.433	0.505764126857
2.075	1.482	0.564720663307
2.075	1.532	0.609372245911
2.075	1.581	0.663975506681
2.075	1.63	0.710266861003
2.075	1.68	0.758727770953
2.075	1.729	0.807462148609
2.075	1.778	0.833482835373
2.075	1.828	0.875212051505
2.075	1.877	0.926645702158
2.075	1.927	0.955765216567
2.075	1.976	0.99170815216
2.075	2.025	1.01703684458
2.075	2.075	1.06675629054
2.075	2.124	1.12852400097
2.075	2.173	1.16330436411
2.075	2.223	1.18233284115
2.075	2.272	1.21430174449
2.075	2.322	1.26430301614
2.075	2.371	1.29601715515
2.075	2.42	1.31996371956
2.075	2.47	1.34073987729
2.075	2.519	1.3878602107
2.075	2.568	1.41519943818
2.075	2.618	1.44764700588
2.075	2.667	1.48078710669
2.075	2.716	1.51218992013
2.075	2.766	1.53936104956
2.075	2.815	1.55429727934
2.075	2.865	1.57998514724
2.075	2.914	1.61510984595
2.075	2.963	1.63479639908
2.075	3.013	1.65720046963
2.075	3.062	1.67715345432
2.075	3.111	1.69426806533
2.075	3.161	1.70818067207
2.075	3.21	1.72779006469
2.075	3.259	1.75478079022
2.075	3.309	1.77280729866
2.075	3.358	1.79453386927
2.075	3.408	1.81434449319
2.075	3.457	1.82798398855
2.075	3.506	1.84426542245
2.075	3.556	1.86241865122
2.075	3.605	1.86985624387
2.075	3.654	1.88407813977
2.075	3.704	1.89312357974
2.075	3.753	1.91455434886
2.075	3.803	1.93651003001
2.075	3.852	1.96014259325
2.075	3.901	1.96781273325
2.075	3.951	1.99334154078
2.075	4	1.99469145919

2.124	0.1	1.67704422872
2.124	0.1494	1.5674231663
2.124	0.1987	1.45831652655
2.124	0.2481	1.34454551992
2.124	0.2975	1.22467701522
2.124	0.3468	1.11979362496
2.124	0.3962	1.02920780052
2.124	0.4456	0.926923462449
2.124	0.4949	0.854305424374
2.124	0.5443	0.742023667058
2.124	0.5937	0.667180268425
2.124	0.643	0.565450156311
2.124	0.6924	0.509184810407
2.124	0.7418	0.432583687579
2.124	0.7911	0.363709823285
2.124	0.8405	0.297078034397
2.124	0.8899	0.236641767807
2.124	0.9392	0.194623900042
2.124	0.9886	0.159905759398
2.124	1.038	0.153439670806
2.124	1.087	0.173371048735
2.124	1.137	0.201966748922
2.124	1.186	0.235189965268
2.124	1.235	0.296194461532
2.124	1.285	0.353946175521
2.124	1.334	0.384663044692
2.124	1.384	0.429501347049
2.124	1.433	0.487518028877
2.124	1.482	0.5260483905
2.124	1.532	0.582503519975
2.124	1.581	0.616660878169
2.124	1.63	0.668792770312
2.124	1.68	0.713469081088
2.124	1.729	0.765344789416
2.124	1.778	0.807641342353
2.124	1.828	0.833482835373
2.124	1.877	0.881299078808
2.124	1.927	0.932291552819
2.124	1.976	0.955765216567
2.124	2.025	0.99170815216
2.124	2.075	1.01703684458
2.124	2.124	1.08933475877
2.124	2.173	1.12852400097
2.124	2.223	1.16296767343
2.124	2.272	1.17704599416
2.124	2.322	1.21453142803
2.124	2.371	1.2626225426
2.124	2.42	1.29138282715
2.124	2.47	1.31760421563
2.124	2.519	1.33495601665
2.124	2.568	1.3878602107
2.124	2.618	1.41519943818
2.124	2.667	1.43823385978
2.124	2.716	1.46979895346
2.124	2.766	1.50877158221
2.124	2.815	1.53706182292
2.124	2.865	1.55050218356
2.124	2.914	1.5706720072
2.124	2.963	1.60555249927
2.124	3.013	1.6277191471
2.124	3.062	1.64979174075
2.124	3.111	1.67181767945
2.124	3.161	1.68808597979
2.124	3.21	1.70498053062
2.124	3.259	1.71876056664
2.124	3.309	1.73226599696
2.124	3.358	1.7618763912
2.124	3.408	1.79091854755
2.124	3.457	1.79752974574
2.124	3.506	1.81583848264
2.124	3.556	1.82832706418
2.124	3.605	1.84636540552
2.124	3.654	1.86425064415
2.124	3.704	1.87051549995
2.124	3.753	1.88671194966
2.124	3.803	1.89747423796
2.124	3.852	1.91455434886
2.124	3.901	1.93651003001
2.124	3.951	1.96348273289
2.124	4	1.96781273325

2.173	0.1	1.67837172799
2.173	0.1494	1.57839990108
2.173	0.1987	1.47013809676
2.173	0.2481	1.35432267889
2.173	0.2975	1.24404483189
2.173	0.3468	1.13568625722
2.173	0.3962	1.04313892292
2.173	0.4456	0.963294318685
2.173	0.4949	0.873086943875
2.173	0.5443	0.748645801573
2.173	0.5937	0.683561136775
2.173	0.643	0.608298160167
2.173	0.6924	0.523802931139
2.173	0.7418	0.443710402547
2.173	0.7911	0.383242585559
2.173	0.8405	0.323226517938
2.173	0.8899	0.261915117303
2.173	0.9392	0.214768756624
2.173	0.9886	0.172541479038
2.173	1.038	0.15278792777
2.173	1.087	0.162986907836
2.173	1.137	0.188947720861
2.173	1.186	0.211647393661
2.173	1.235	0.258102799875
2.173	1.285	0.305527719611
2.173	1.334	0.362146128328
2.173	1.384	0.399572669439
2.173	1.433	0.441374234983
2.173	1.482	0.494795385857
2.173	1.532	0.549391681222
2.173	1.581	0.593636137079
2.173	1.63	0.65073398291
2.173	1.68	0.673751305461
2.173	1.729	0.72812109011
2.173	1.778	0.773844008782
2.173	1.828	0.815007991638
2.173	1.877	0.85641147325
2.173	1.927	0.881299078808
2.173	1.976	0.932291552819
2.173	2.025	0.962333236943
2.173	2.075	0.99434870211
2.173	2.124	1.01703684458
2.173	2.173	1.09558120954
2.173	2.223	1.12852400097
2.173	2.272	1.16132085136
2.173	2.322	1.17704599416
2.173	2.371	1.21453142803
2.173	2.42	1.26249401173
2.173	2.47	1.27397404604
2.173	2.519	1.31390151977
2.173	2.568	1.32968926328
2.173	2.618	1.38080047341
2.173	2.667	1.41319403947
2.173	2.716	1.42556504775
2.173	2.766	1.46921948474
2.173	2.815	1.48750637096
2.173	2.865	1.52389481292
2.173	2.914	1.54215916266
2.173	2.963	1.56976468026
2.173	3.013	1.58770419114
2.173	3.062	1.62528150647
2.173	3.111	1.64047208029
2.173	3.161	1.65963733942
2.173	3.21	1.67715345432
2.173	3.259	1.69426806533
2.173	3.309	1.70665555291
2.173	3.358	1.72779006469
2.173	3.408	1.75478079022
2.173	3.457	1.77217651527
2.173	3.506	1.79411417094
2.173	3.556	1.80643807181
2.173	3.605	1.8162702507
2.173	3.654	1.83593180387
2.173	3.704	1.85547346941
2.173	3.753	1.866914828
2.173	3.803	1.8774842876
2.173	3.852	1.88671194966
2.173	3.901	1.90567382503
2.173	3.951	1.9146786276
2.173	4	1.94384189254

2.223	0.1	1.68423755222
2.223	0.1494	1.58102308663
2.223	0.1987	1.48486725141
2.223	0.2481	1.36422443661
2.223	0.2975	1.25775075143
2.223	0.3468	1.15517595919
2.223	0.3962	1.06128308639
2.223	0.4456	0.967045993547
2.223	0.4949	0.883872041263
2.223	0.5443	0.804112551569
2.223	0.5937	0.703855048019
2.223	0.643	0.633022692199
2.223	0.6924	0.542558213717
2.223	0.7418	0.464328682713
2.223	0.7911	0.420119231414
2.223	0.8405	0.34865051194
2.223	0.8899	0.288306105274
2.223	0.9392	0.236342368964
2.223	0.9886	0.183337963333
2.223	1.038	0.158128702866
2.223	1.087	0.153439670806
2.223	1.137	0.172563491215
2.223	1.186	0.200243421985
2.223	1.235	0.232770498923
2.223	1.285	0.291482468375
2.223	1.334	0.34209858891
2.223	1.384	0.372058639187
2.223	1.433	0.410936562531
2.223	1.482	0.479359409108
2.223	1.532	0.505764126857
2.223	1.581	0.557325786619
2.223	1.63	0.602719041227
2.223	1.68	0.652269583709
2.223	1.729	0.696212061657
2.223	1.778	0.739412191442
2.223	1.828	0.776962943706
2.223	1.877	0.82093370181
2.223	1.927	0.862346323289
2.223	1.976	0.904078601113
2.223	2.025	0.932291552819
2.223	2.075	0.962333236943
2.223	2.124	0.99465074606
2.223	2.173	1.01703684458
2.223	2.223	1.07756310937
2.223	2.272	1.12799725607
2.223	2.322	1.16132085136
2.223	2.371	1.17646808601
2.223	2.42	1.21453142803
2.223	2.47	1.25627900956
2.223	2.519	1.27113406941
2.223	2.568	1.31271981205
2.223	2.618	1.32604188325
2.223	2.667	1.36221592823
2.223	2.716	1.40394592277
2.223	2.766	1.42556504775
2.223	2.815	1.45845962708
2.223	2.865	1.48268442533
2.223	2.914	1.51218992013
2.223	2.963	1.53936104956
2.223	3.013	1.55301049787
2.223	3.062	1.57602873044
2.223	3.111	1.61510984595
2.223	3.161	1.63403710956
2.223	3.21	1.64979174075
2.223	3.259	1.67302418535
2.223	3.309	1.68964508072
2.223	3.358	1.70498053062
2.223	3.408	1.71625159137
2.223	3.457	1.72821676631
2.223	3.506	1.75590101201
2.223	3.556	1.78175247859
2.223	3.605	1.79453386927
2.223	3.654	1.81434449319
2.223	3.704	1.82798398855
2.223	3.753	1.84426542245
2.223	3.803	1.85996506236
2.223	3.852	1.866914828
2.223	3.901	1.88326538062
2.223	3.951	1.89268315279
2.223	4	1.90567382503

2.272	0.1	1.68534103957
2.272	0.1494	1.59089003444
2.272	0.1987	1.4975708549
2.272	0.2481	1.38310248528
2.272	0.2975	1.26644505136
2.272	0.3468	1.15919522999
2.272	0.3962	1.0801271239
2.272	0.4456	0.988805098121
2.272	0.4949	0.908480481969
2.272	0.5443	0.821888699403
2.272	0.5937	0.724256383962
2.272	0.643	0.652646865932
2.272	0.6924	0.565450156311
2.272	0.7418	0.507524160543
2.272	0.7911	0.43301305357
2.272	0.8405	0.367489050789
2.272	0.8899	0.30798111925
2.272	0.9392	0.259752138681
2.272	0.9886	0.208990343108
2.272	1.038	0.169453735854
2.272	1.087	0.15278792777
2.272	1.137	0.162986907836
2.272	1.186	0.188222094213
2.272	1.235	0.211343569239
2.272	1.285	0.258102799875
2.272	1.334	0.303311350951
2.272	1.384	0.353946175521
2.272	1.433	0.388816426729
2.272	1.482	0.429501347049
2.272	1.532	0.487518028877
2.272	1.581	0.521214366137
2.272	1.63	0.569846894346
2.272	1.68	0.610761336673
2.272	1.729	0.662528399287
2.272	1.778	0.702468539864
2.272	1.828	0.751064689696
2.272	1.877	0.77887905274
2.272	1.927	0.822325549981
2.272	1.976	0.862346323289
2.272	2.025	0.904627291995
2.272	2.075	0.941136500538
2.272	2.124	0.971563213809
2.272	2.173	0.99465074606
2.272	2.223	1.01703684458
2.272	2.272	1.08016269792
2.272	2.322	1.12799725607
2.272	2.371	1.16132085136
2.272	2.42	1.17646808601
2.272	2.47	1.20886424346
2.272	2.519	1.25627900956
2.272	2.568	1.26740702631
2.272	2.618	1.31271981205
2.272	2.667	1.32731499884
2.272	2.716	1.36054476476
2.272	2.766	1.3878602107
2.272	2.815	1.41540921046
2.272	2.865	1.44498711908
2.272	2.914	1.47393251852
2.272	2.963	1.50877158221
2.272	3.013	1.53936104956
2.272	3.062	1.55050218356
2.272	3.111	1.5706720072
2.272	3.161	1.60272175147
2.272	3.21	1.62657726441
2.272	3.259	1.64515670653
2.272	3.309	1.65963733942
2.272	3.358	1.68076654396
2.272	3.408	1.69426806533
