i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
6	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.333069	0.0	1.333069	1.333069	1.333069	1.333069	1.333069	1.333069	1.333069	1.333069	1.333069
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	3.420593	0.0	3.420593	3.420593	3.420593	3.420593	3.420593	3.420593	3.420593	3.420593	3.420593
8	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	4.321167	0.0	4.321167	4.321167	4.321167	4.321167	4.321167	4.321167	4.321167	4.321167	4.321167
9	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.5654299999999999	0.0	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999	1.5654299999999999
10	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.580566	0.0	2.580566	2.580566	2.580566	2.580566	2.580566	2.580566	2.580566	2.580566	2.580566
11	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	2.780334	1.0	5.560668	3.306392974883975	3.5524432288348344	3.931986050727037	4.538970100029157	5.560668	7.409990874822484	19.748693777421163	44.485344
12	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	3.221863	0.0	3.221863	3.221863	3.221863	3.221863	3.221863	3.221863	3.221863	3.221863	3.221863
13	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.689941	0.0	1.689941	1.689941	1.689941	1.689941	1.689941	1.689941	1.689941	1.689941	1.689941
14	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	3.305481	0.0	3.305481	3.305481	3.305481	3.305481	3.305481	3.305481	3.305481	3.305481	3.305481
15	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	2.315491	0.0	2.315491	2.315491	2.315491	2.315491	2.315491	2.315491	2.315491	2.315491	2.315491
16	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	5.144836	0.0	5.144836	5.144836	5.144836	5.144836	5.144836	5.144836	5.144836	5.144836	5.144836
17	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.932678	0.0	1.932678	1.932678	1.932678	1.932678	1.932678	1.932678	1.932678	1.932678	1.932678
18	5	1	0	0.0	0.0	0.0	3.0	4.5	4.227539	0.0	4.227539	4.227539	4.227539	4.227539	4.227539	4.227539	4.227539	4.227539	4.227539
19	3	1	0	0.0	0.0	0.0	1.8	4.5	2.4148560000000003	0.0	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003	2.4148560000000003
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.798218	0.0	1.798218	1.798218	1.798218	1.798218	1.798218	1.798218	1.798218	1.798218	1.798218
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.2894900000000002	0.0	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002	2.2894900000000002
22	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.0065310000000003	0.0	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003	2.0065310000000003
23	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	3.596802	0.0	3.596802	3.596802	3.596802	3.596802	3.596802	3.596802	3.596802	3.596802	3.596802
24	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.431946	0.0	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946
25	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	3.121887	0.0	3.121887	3.121887	3.121887	3.121887	3.121887	3.121887	3.121887	3.121887	3.121887
0	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	6.368774	0.0	6.368774	6.368774	6.368774	6.368774	6.368774	6.368774	6.368774	6.368774	6.368774
1	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.341553	0.0	1.341553	1.341553	1.341553	1.341553	1.341553	1.341553	1.341553	1.341553	1.341553
2	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.506226	0.0	1.506226	1.506226	1.506226	1.506226	1.506226	1.506226	1.506226	1.506226	1.506226
3	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	2.2645869999999997	0.0	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997	2.2645869999999997
4	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.723816	0.0	1.723816	1.723816	1.723816	1.723816	1.723816	1.723816	1.723816	1.723816	1.723816
5	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	2.7467040000000003	0.0	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003	2.7467040000000003
6	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.173218	0.0	2.173218	2.173218	2.173218	2.173218	2.173218	2.173218	2.173218	2.173218	2.173218
7	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.914551	0.0	1.914551	1.914551	1.914551	1.914551	1.914551	1.914551	1.914551	1.914551	1.914551
8	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.6396479999999998	0.0	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998	2.6396479999999998
9	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	4.137451	1.0	8.274902	4.9202861671751235	5.2864367337111	5.851239317854126	6.754500135356306	8.274902	11.026903298317816	29.388286737523256	66.199216
10	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.3240969999999999	0.0	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999	1.3240969999999999
11	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.6656490000000002	0.0	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002	1.6656490000000002
12	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	4.154541	1.0	8.309082	4.94060971677052	5.308272691110745	5.875408227635081	6.782400020409503	8.309082	11.072450611716391	29.509676893042744	66.472656
13	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.181152	0.0	1.181152	1.181152	1.181152	1.181152	1.181152	1.181152	1.181152	1.181152	1.181152
14	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.897827	0.0	2.897827	2.897827	2.897827	2.897827	2.897827	2.897827	2.897827	2.897827	2.897827
15	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.198242	0.0	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242
16	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.140747	0.0	1.140747	1.140747	1.140747	1.140747	1.140747	1.140747	1.140747	1.140747	1.140747
17	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.124268	0.0	1.124268	1.124268	1.124268	1.124268	1.124268	1.124268	1.124268	1.124268	1.124268
18	5	1	0	0.0	0.0	0.0	3.0	4.5	1.306519	0.0	1.306519	1.306519	1.306519	1.306519	1.306519	1.306519	1.306519	1.306519	1.306519
19	3	1	0	0.0	0.0	0.0	1.8	4.5	1.508057	0.0	1.508057	1.508057	1.508057	1.508057	1.508057	1.508057	1.508057	1.508057	1.508057
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.53125	0.0	1.53125	1.53125	1.53125	1.53125	1.53125	1.53125	1.53125	1.53125	1.53125
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.4057619999999997	0.0	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997	2.4057619999999997
22	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.623291	0.0	2.623291	2.623291	2.623291	2.623291	2.623291	2.623291	2.623291	2.623291	2.623291
23	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	2.264282	0.0	2.264282	2.264282	2.264282	2.264282	2.264282	2.264282	2.264282	2.264282	2.264282
24	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	6.593994	0.0	6.593994	6.593994	6.593994	6.593994	6.593994	6.593994	6.593994	6.593994	6.593994
25	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	16.55896	0.0	16.55896	16.55896	16.55896	16.55896	16.55896	16.55896	16.55896	16.55896	16.55896
0	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.307419	0.0	1.307419	1.307419	1.307419	1.307419	1.307419	1.307419	1.307419	1.307419	1.307419
1	3	1	0	0.0	0.0	0.0	1.8	4.5	1.216	0.0	1.216	1.216	1.216	1.216	1.216	1.216	1.216	1.216	1.216
2	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.039831	0.0	1.039831	1.039831	1.039831	1.039831	1.039831	1.039831	1.039831	1.039831	1.039831
3	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	0.9743118000000001	0.0	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001	0.9743118000000001
4	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	4.446552	5.0	26.679311999999996	6.959229969694035	8.378019917284096	10.891783514752024	15.785538487891069	26.679311999999996	56.03965170151846	706.2646659316028	5762.731392
5	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.431431	1.0	2.862862	1.70226792983546	1.8289447827110972	2.024349133801282	2.3368496408182744	2.862862	3.8149699453152115	10.167444804296085	22.902896
6	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	2.273525	1.0	4.54705	2.703692106136561	2.9048914597443027	3.2152498893942907	3.711590764515626	4.54705	6.059271837009794	16.148832845374493	36.3764
7	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	0.9737549000000001	0.0	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001	0.9737549000000001
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	0.9738083000000001	0.0	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001	0.9738083000000001
9	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.173935	1.0	2.34787	1.3960518545507192	1.499941173197976	1.6601947983444594	1.916480489170628	2.34787	3.1287059891490494	8.338452441180417	18.78296
10	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	0.9572601000000001	0.0	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001	0.9572601000000001
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.140263	2.0	6.420789	2.81674451518374	3.1561307093972495	3.707044257559788	4.654176171246424	6.420789	10.120885065526071	47.85968570665785	173.361303
12	5	1	0	0.0	0.0	0.0	3.0	4.5	2.53051	2.0	7.5915300000000006	3.3303384505164115	3.731606966731114	4.382971889061119	5.502800049854055	7.5915300000000006	11.966286791466459	56.5862294856075	204.97131000000002
13	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.849087	0.0	1.849087	1.849087	1.849087	1.849087	1.849087	1.849087	1.849087	1.849087	1.849087
14	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	2.164318	2.0	6.492954000000001	2.8484026755653127	3.1916033238444235	3.7487087397358576	4.706485727501582	6.492954000000001	10.234636455075501	48.397593776681795	175.30975800000002
15	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.331676	0.0	1.331676	1.331676	1.331676	1.331676	1.331676	1.331676	1.331676	1.331676	1.331676
16	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.207188	0.0	1.207188	1.207188	1.207188	1.207188	1.207188	1.207188	1.207188	1.207188	1.207188
17	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.8068080000000002	1.0	3.6136160000000004	2.1486689290438368	2.3085653901310454	2.5552123782042075	2.9496626982562106	3.6136160000000004	4.815403758165841	12.83374512076419	28.908928000000003
18	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.906425	1.0	3.81285	2.2671341742190623	2.4358464064142833	2.696092090647128	3.1122901323898806	3.81285	5.080897422228213	13.541324004461387	30.5028
19	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.140324	0.0	1.140324	1.140324	1.140324	1.140324	1.140324	1.140324	1.140324	1.140324	1.140324
20	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	1.923561	0.0	1.923561	1.923561	1.923561	1.923561	1.923561	1.923561	1.923561	1.923561	1.923561
21	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	2.164345	0.0	2.164345	2.164345	2.164345	2.164345	2.164345	2.164345	2.164345	2.164345	2.164345
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.2073209999999999	0.0	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999	1.2073209999999999
23	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.0574649999999999	1.0	2.1149299999999998	1.2575449018663523	1.351127015308171	1.495481344734865	1.726340078863666	2.1149299999999998	2.8182966508499185	7.51116681137614	16.919439999999998
24	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.0571709999999999	0.0	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999	1.0571709999999999
25	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.257652	0.0	1.257652	1.257652	1.257652	1.257652	1.257652	1.257652	1.257652	1.257652	1.257652
0	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.8221049999999999	3.0	7.2884199999999995	2.576845603067828	2.9746354625428553	3.6442099999999997	4.856172468116572	7.2884199999999995	12.94239960929442	91.92977772777328	466.45887999999997
1	3	1	0	0.0	0.0	0.0	1.8	4.5	2.190407	2.0	6.5712209999999995	2.88273773048923	3.230075368671374	3.7938962132545218	4.763218382381682	6.5712209999999995	10.35800623274979	48.9809853226745	177.422967
2	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.7823330000000002	1.0	3.5646660000000003	2.119563084904145	2.277293590402764	2.520599501265126	2.9097066019029616	3.5646660000000003	4.750174355273497	12.65989935971448	28.517328000000003
3	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.355461	0.0	2.355461	2.355461	2.355461	2.355461	2.355461	2.355461	2.355461	2.355461	2.355461
4	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.414238	2.0	7.242714	3.1773158928823992	3.560146903251515	4.181582877563471	5.249957118035319	7.242714	11.416459247683827	53.986202584014315	195.553278
5	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.024239	0.0	1.024239	1.024239	1.024239	1.024239	1.024239	1.024239	1.024239	1.024239	1.024239
6	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	2.339973	2.0	7.019919	3.0795776563104824	3.4506323028807255	4.0529521243393685	5.088461828270642	7.019919	11.065274589821081	52.32551903297178	189.537813
7	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.339035	1.0	4.67807	2.7815970642403895	2.9885938336033324	3.3078950198653527	3.81853760300802	4.67807	6.23386542979743	16.614149936543708	37.42456
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.057159	0.0	1.057159	1.057159	1.057159	1.057159	1.057159	1.057159	1.057159	1.057159	1.057159
9	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.297997	3.0	9.191988	3.249858523692686	3.7515419632881173	4.595994	6.1244932444697096	9.191988	16.3226572974443	115.93972544342387	588.287232
10	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.032066	0.0	1.032066	1.032066	1.032066	1.032066	1.032066	1.032066	1.032066	1.032066	1.032066
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	0.8655014000000001	0.0	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001	0.8655014000000001
12	5	1	0	0.0	0.0	0.0	3.0	4.5	3.0233380000000003	3.0	12.093352000000001	4.275645603237949	4.9356806715603065	6.046676000000001	8.05763156207278	12.093352000000001	21.474749561614164	152.53500228358448	773.9745280000001
13	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.7147599999999998	1.0	3.4295199999999997	2.0392047925220655	2.1909553136698037	2.4250368482148885	2.7993918603757666	3.4295199999999997	4.5700825701194905	12.17992879336465	27.436159999999997
14	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	2.74926	3.0	10.99704	3.8880407784898554	4.488240958534536	5.49852	7.327174185732528	10.99704	19.527975363576072	138.70707819574503	703.81056
15	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.330269	2.0	6.990807	3.0668064740887915	3.4363223361130943	4.03614430330272	5.067359690091466	6.990807	11.019386272041507	52.10852215450525	188.751789
16	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.372414	0.0	1.372414	1.372414	1.372414	1.372414	1.372414	1.372414	1.372414	1.372414	1.372414
17	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.091064	1.0	2.182128	1.2975010717233288	1.3940565842181012	1.5429975062170387	1.781191350829869	2.182128	2.907842828900168	7.749820283307058	17.457024
18	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.373138	1.0	2.746276	1.6329454794806062	1.7544635969476354	1.9419103826098671	2.241684749103466	2.746276	3.65961069780537	9.753390015782472	21.970208
19	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.715141	0.0	1.715141	1.715141	1.715141	1.715141	1.715141	1.715141	1.715141	1.715141	1.715141
20	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.489624	2.0	7.468872	3.2765294484228358	3.671314582017452	4.312155259742858	5.413890113580998	7.468872	11.772944895265338	55.67195347849883	201.659544
21	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.390503	0.0	1.390503	1.390503	1.390503	1.390503	1.390503	1.390503	1.390503	1.390503	1.390503
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.482033	0.0	1.482033	1.482033	1.482033	1.482033	1.482033	1.482033	1.482033	1.482033	1.482033
23	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.62278	0.0	1.62278	1.62278	1.62278	1.62278	1.62278	1.62278	1.62278	1.62278	1.62278
24	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	2.298851	3.0	9.195404	3.251066262074952	3.752936141277317	4.597702	6.126769277567567	9.195404	16.328723253723624	115.98281189024198	588.505856
25	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.3733899999999999	0.0	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999	1.3733899999999999
0	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	2.039009	0.0	2.039009	2.039009	2.039009	2.039009	2.039009	2.039009	2.039009	2.039009	2.039009
1	3	1	0	0.0	0.0	0.0	1.8	4.5	1.107422	0.0	1.107422	1.107422	1.107422	1.107422	1.107422	1.107422	1.107422	1.107422	1.107422
2	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.540352	0.0	1.540352	1.540352	1.540352	1.540352	1.540352	1.540352	1.540352	1.540352	1.540352
3	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.748421	1.0	3.496842	2.0792346932201724	2.2339641002133668	2.4726406909379293	2.8543443490109746	3.496842	4.659793987106586	12.419022650880251	27.974736
4	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.2659	0.0	1.2659	1.2659	1.2659	1.2659	1.2659	1.2659	1.2659	1.2659	1.2659
5	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.631516	1.0	3.263032	1.9402104354407794	2.0845941411843665	2.3073120544287025	2.6634937894940576	3.263032	4.348225311105385	11.588647218989902	26.104256
6	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	3.1476290000000002	3.0	12.590516000000001	4.4514196211188635	5.1385890749041945	6.2952580000000005	8.38888499271189	12.590516000000001	22.35758770202803	158.80579568109047	805.7930240000001
7	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	4.786537	6.0	33.505759	7.785668895899234	9.523765596409076	12.663986543209173	18.9494223350504	33.505759	75.0188720638965	1175.7625953250274	11492.475337
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.081223	0.0	2.081223	2.081223	2.081223	2.081223	2.081223	2.081223	2.081223	2.081223	2.081223
9	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	3.638535	3.0	14.55414	5.14566554416919	5.9400063348179	7.27707	9.697220243223379	14.55414	25.844489731603872	183.57323743951287	931.46496
10	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.714905	1.0	3.42981	2.039377227553741	2.1911405807162025	2.4252419091814326	2.799628576779085	3.42981	4.57046901602018	12.180958727393342	27.43848
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.189835	0.0	2.189835	2.189835	2.189835	2.189835	2.189835	2.189835	2.189835	2.189835	2.189835
12	5	1	0	0.0	0.0	0.0	3.0	4.5	0.9247437	0.0	0.9247437	0.9247437	0.9247437	0.9247437	0.9247437	0.9247437	0.9247437	0.9247437	0.9247437
13	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.615082	1.0	3.230164	1.9206670057128246	2.063596357456702	2.284070868744663	2.6366648421000107	3.230164	4.304426332264414	11.471916627076073	25.841312
14	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	3.562378	0.0	3.562378	3.562378	3.562378	3.562378	3.562378	3.562378	3.562378	3.562378	3.562378
15	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.957184	0.0	1.957184	1.957184	1.957184	1.957184	1.957184	1.957184	1.957184	1.957184	1.957184
16	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	3.6625669999999997	3.0	14.650267999999999	5.179651924500139	5.9792392217458366	7.325133999999999	9.76126898726051	14.650267999999999	26.015188866621095	184.78571225208066	937.6171519999999
17	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	0.9238129	0.0	0.9238129	0.9238129	0.9238129	0.9238129	0.9238129	0.9238129	0.9238129	0.9238129	0.9238129
18	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.855713	3.0	11.422852	4.0385880548451585	4.662028346689486	5.711426	7.610886775154332	11.422852	20.284110309481065	144.07789965139915	731.062528
19	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.424301	0.0	1.424301	1.424301	1.424301	1.424301	1.424301	1.424301	1.424301	1.424301	1.424301
20	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.014694	1.0	4.029388	2.395888439353292	2.5741821157005482	2.8492075788317006	3.2890421894305297	4.029388	5.36944991341314	14.31035798620157	32.235104
21	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.6652529999999999	1.0	3.3305059999999997	1.980330715879626	2.127700033214317	2.3550233773824836	2.7185703501751424	3.3305059999999997	4.438139279047325	11.828280903996399	26.644047999999998
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	2.164291	0.0	2.164291	2.164291	2.164291	2.164291	2.164291	2.164291	2.164291	2.164291	2.164291
23	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.289673	0.0	2.289673	2.289673	2.289673	2.289673	2.289673	2.289673	2.289673	2.289673	2.289673
24	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.307877	0.0	1.307877	1.307877	1.307877	1.307877	1.307877	1.307877	1.307877	1.307877	1.307877
25	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	5.295532	3.0	21.182128	7.4890131743807205	8.64509854274616	10.591064	14.113356092228653	21.182128	37.614128322904605	267.1729015124324	1355.656192
0	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.54744	0.0	1.54744	1.54744	1.54744	1.54744	1.54744	1.54744	1.54744	1.54744	1.54744
1	3	1	0	0.0	0.0	0.0	1.8	4.5	2.888657	1.0	5.777314	3.435211457202415	3.690847934124586	4.0851779064439775	4.715810313523456	5.777314	7.698687283791117	20.51811132079962	46.218512
2	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.5072940000000001	0.0	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001	1.5072940000000001
3	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.132034	0.0	1.132034	1.132034	1.132034	1.132034	1.132034	1.132034	1.132034	1.132034	1.132034
4	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.698578	0.0	1.698578	1.698578	1.698578	1.698578	1.698578	1.698578	1.698578	1.698578	1.698578
5	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	2.597168	3.0	10.388672	3.6729502093614066	4.239946674303348	5.194336	6.921827082782486	10.388672	18.447666906392314	131.03365446101375	664.875008
6	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	2.3147889999999998	2.0	6.944367	3.0464336483682866	3.4134948128687688	4.009332156801554	5.033697169583055	6.944367	10.946184380117783	51.762364726778344	187.497909
7	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.8986509999999999	1.0	3.7973019999999997	2.257889278107031	2.425913537319792	2.685097994413239	3.0995988681181683	3.7973019999999997	5.060178591662939	13.486105334536955	30.378415999999998
