i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
10	3	1	0	0.0	0.0	0.0	1.8	4.0	2.040161	0.0	2.040161	2.040161	2.040161	2.040161	2.040161	2.040161	2.040161	2.040161	2.040161
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.207275	0.0	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.57251	0.0	2.57251	2.57251	2.57251	2.57251	2.57251	2.57251	2.57251	2.57251	2.57251
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.53186	0.0	1.53186	1.53186	1.53186	1.53186	1.53186	1.53186	1.53186	1.53186	1.53186
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.400391	0.0	1.400391	1.400391	1.400391	1.400391	1.400391	1.400391	1.400391	1.400391	1.400391
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.854614	0.0	1.854614	1.854614	1.854614	1.854614	1.854614	1.854614	1.854614	1.854614	1.854614
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.699097	0.0	1.699097	1.699097	1.699097	1.699097	1.699097	1.699097	1.699097	1.699097	1.699097
17	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.2567139999999999	0.0	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999	1.2567139999999999
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.4814450000000001	0.0	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001	1.4814450000000001
19	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.349854	0.0	1.349854	1.349854	1.349854	1.349854	1.349854	1.349854	1.349854	1.349854	1.349854
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.963989	0.0	1.963989	1.963989	1.963989	1.963989	1.963989	1.963989	1.963989	1.963989	1.963989
21	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.7735599999999998	0.0	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998	1.7735599999999998
22	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.864746	0.0	1.864746	1.864746	1.864746	1.864746	1.864746	1.864746	1.864746	1.864746	1.864746
23	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.490845	0.0	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845	1.490845
24	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.5161129999999998	0.0	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998	1.5161129999999998
25	5	1	0	0.0	0.0	0.0	3.0	4.0	1.264526	0.0	1.264526	1.264526	1.264526	1.264526	1.264526	1.264526	1.264526	1.264526	1.264526
0	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.2661129999999998	0.0	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998	1.2661129999999998
1	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.089844	0.0	1.089844	1.089844	1.089844	1.089844	1.089844	1.089844	1.089844	1.089844	1.089844
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.207275	0.0	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275	1.207275
3	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.557007	0.0	1.557007	1.557007	1.557007	1.557007	1.557007	1.557007	1.557007	1.557007	1.557007
4	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.198242	0.0	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242	1.198242
5	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	4.0802	0.0	4.0802	4.0802	4.0802	4.0802	4.0802	4.0802	4.0802	4.0802	4.0802
6	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.473999	0.0	1.473999	1.473999	1.473999	1.473999	1.473999	1.473999	1.473999	1.473999	1.473999
7	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.806152	0.0	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152
8	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	2.4223630000000003	0.0	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003	2.4223630000000003
9	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	0.9909667999999999	0.0	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999	0.9909667999999999
10	3	1	0	0.0	0.0	0.0	1.8	4.0	1.798462	0.0	1.798462	1.798462	1.798462	1.798462	1.798462	1.798462	1.798462	1.798462	1.798462
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.389282	0.0	2.389282	2.389282	2.389282	2.389282	2.389282	2.389282	2.389282	2.389282	2.389282
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.164307	0.0	2.164307	2.164307	2.164307	2.164307	2.164307	2.164307	2.164307	2.164307	2.164307
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.549561	0.0	1.549561	1.549561	1.549561	1.549561	1.549561	1.549561	1.549561	1.549561	1.549561
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.581299	0.0	1.581299	1.581299	1.581299	1.581299	1.581299	1.581299	1.581299	1.581299	1.581299
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.13147	0.0	2.13147	2.13147	2.13147	2.13147	2.13147	2.13147	2.13147	2.13147	2.13147
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.266357	0.0	1.266357	1.266357	1.266357	1.266357	1.266357	1.266357	1.266357	1.266357	1.266357
17	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.147095	0.0	1.147095	1.147095	1.147095	1.147095	1.147095	1.147095	1.147095	1.147095	1.147095
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.1324459999999998	0.0	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998	1.1324459999999998
19	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.557373	0.0	1.557373	1.557373	1.557373	1.557373	1.557373	1.557373	1.557373	1.557373	1.557373
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.190186	0.0	1.190186	1.190186	1.190186	1.190186	1.190186	1.190186	1.190186	1.190186	1.190186
21	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.348999	0.0	1.348999	1.348999	1.348999	1.348999	1.348999	1.348999	1.348999	1.348999	1.348999
22	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.472534	0.0	2.472534	2.472534	2.472534	2.472534	2.472534	2.472534	2.472534	2.472534	2.472534
23	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.63208	0.0	1.63208	1.63208	1.63208	1.63208	1.63208	1.63208	1.63208	1.63208	1.63208
24	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.0480959999999997	0.0	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997	2.0480959999999997
25	5	1	0	0.0	0.0	0.0	3.0	4.0	1.431519	0.0	1.431519	1.431519	1.431519	1.431519	1.431519	1.431519	1.431519	1.431519	1.431519
0	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.25708	0.0	1.25708	1.25708	1.25708	1.25708	1.25708	1.25708	1.25708	1.25708	1.25708
1	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.175049	0.0	2.175049	2.175049	2.175049	2.175049	2.175049	2.175049	2.175049	2.175049	2.175049
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	2.580811	0.0	2.580811	2.580811	2.580811	2.580811	2.580811	2.580811	2.580811	2.580811	2.580811
3	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	2.338013	0.0	2.338013	2.338013	2.338013	2.338013	2.338013	2.338013	2.338013	2.338013	2.338013
4	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	3.0806880000000003	0.0	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003	3.0806880000000003
5	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.5896	0.0	1.5896	1.5896	1.5896	1.5896	1.5896	1.5896	1.5896	1.5896	1.5896
6	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.532593	0.0	1.532593	1.532593	1.532593	1.532593	1.532593	1.532593	1.532593	1.532593	1.532593
7	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.4652100000000001	0.0	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001	1.4652100000000001
8	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.7675779999999999	0.0	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999	1.7675779999999999
9	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.753418	0.0	1.753418	1.753418	1.753418	1.753418	1.753418	1.753418	1.753418	1.753418	1.753418
10	3	1	0	0.0	0.0	0.0	1.8	4.0	1.498413	0.0	1.498413	1.498413	1.498413	1.498413	1.498413	1.498413	1.498413	1.498413	1.498413
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.6571040000000001	0.0	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001	1.6571040000000001
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.073486	0.0	2.073486	2.073486	2.073486	2.073486	2.073486	2.073486	2.073486	2.073486	2.073486
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.42395	0.0	1.42395	1.42395	1.42395	1.42395	1.42395	1.42395	1.42395	1.42395	1.42395
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	3.113403	0.0	3.113403	3.113403	3.113403	3.113403	3.113403	3.113403	3.113403	3.113403	3.113403
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.48938	0.0	2.48938	2.48938	2.48938	2.48938	2.48938	2.48938	2.48938	2.48938	2.48938
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.04834	0.0	2.04834	2.04834	2.04834	2.04834	2.04834	2.04834	2.04834	2.04834	2.04834
17	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.481689	0.0	1.481689	1.481689	1.481689	1.481689	1.481689	1.481689	1.481689	1.481689	1.481689
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.7987060000000001	0.0	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001	1.7987060000000001
19	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.489868	0.0	1.489868	1.489868	1.489868	1.489868	1.489868	1.489868	1.489868	1.489868	1.489868
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.456543	0.0	1.456543	1.456543	1.456543	1.456543	1.456543	1.456543	1.456543	1.456543	1.456543
21	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.565308	0.0	1.565308	1.565308	1.565308	1.565308	1.565308	1.565308	1.565308	1.565308	1.565308
22	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.823364	0.0	1.823364	1.823364	1.823364	1.823364	1.823364	1.823364	1.823364	1.823364	1.823364
23	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.465454	0.0	1.465454	1.465454	1.465454	1.465454	1.465454	1.465454	1.465454	1.465454	1.465454
24	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.30603	0.0	2.30603	2.30603	2.30603	2.30603	2.30603	2.30603	2.30603	2.30603	2.30603
25	5	1	0	0.0	0.0	0.0	3.0	4.0	1.0074459999999998	0.0	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998	1.0074459999999998
0	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.639648	0.0	1.639648	1.639648	1.639648	1.639648	1.639648	1.639648	1.639648	1.639648	1.639648
1	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	3.039551	0.0	3.039551	3.039551	3.039551	3.039551	3.039551	3.039551	3.039551	3.039551	3.039551
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.500366	0.0	1.500366	1.500366	1.500366	1.500366	1.500366	1.500366	1.500366	1.500366	1.500366
3	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.962891	0.0	1.962891	1.962891	1.962891	1.962891	1.962891	1.962891	1.962891	1.962891	1.962891
4	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.074219	0.0	1.074219	1.074219	1.074219	1.074219	1.074219	1.074219	1.074219	1.074219	1.074219
5	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.273682	0.0	1.273682	1.273682	1.273682	1.273682	1.273682	1.273682	1.273682	1.273682	1.273682
6	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.6651610000000001	0.0	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001	1.6651610000000001
7	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	2.647217	0.0	2.647217	2.647217	2.647217	2.647217	2.647217	2.647217	2.647217	2.647217	2.647217
8	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.424561	0.0	1.424561	1.424561	1.424561	1.424561	1.424561	1.424561	1.424561	1.424561	1.424561
9	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.9307860000000001	0.0	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001	1.9307860000000001
10	3	1	0	0.0	0.0	0.0	1.8	4.0	1.549927	0.0	1.549927	1.549927	1.549927	1.549927	1.549927	1.549927	1.549927	1.549927	1.549927
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.304565	0.0	2.304565	2.304565	2.304565	2.304565	2.304565	2.304565	2.304565	2.304565	2.304565
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.016235	0.0	2.016235	2.016235	2.016235	2.016235	2.016235	2.016235	2.016235	2.016235	2.016235
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.414795	0.0	1.414795	1.414795	1.414795	1.414795	1.414795	1.414795	1.414795	1.414795	1.414795
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.640137	0.0	1.640137	1.640137	1.640137	1.640137	1.640137	1.640137	1.640137	1.640137	1.640137
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.547852	0.0	1.547852	1.547852	1.547852	1.547852	1.547852	1.547852	1.547852	1.547852	1.547852
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.238892	0.0	2.238892	2.238892	2.238892	2.238892	2.238892	2.238892	2.238892	2.238892	2.238892
17	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.3990479999999998	0.0	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998	1.3990479999999998
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.3321530000000001	0.0	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001	1.3321530000000001
19	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.599121	0.0	1.599121	1.599121	1.599121	1.599121	1.599121	1.599121	1.599121	1.599121	1.599121
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.323975	0.0	1.323975	1.323975	1.323975	1.323975	1.323975	1.323975	1.323975	1.323975	1.323975
21	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.682739	0.0	1.682739	1.682739	1.682739	1.682739	1.682739	1.682739	1.682739	1.682739	1.682739
22	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.272217	0.0	1.272217	1.272217	1.272217	1.272217	1.272217	1.272217	1.272217	1.272217	1.272217
23	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.2573239999999999	0.0	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999	1.2573239999999999
24	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.9229740000000002	0.0	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002	1.9229740000000002
25	5	1	0	0.0	0.0	0.0	3.0	4.0	1.864624	0.0	1.864624	1.864624	1.864624	1.864624	1.864624	1.864624	1.864624	1.864624	1.864624
0	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.291138	0.0	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138
1	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.781616	0.0	1.781616	1.781616	1.781616	1.781616	1.781616	1.781616	1.781616	1.781616	1.781616
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.4262700000000001	0.0	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001	1.4262700000000001
3	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.9454349999999998	0.0	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998	1.9454349999999998
4	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.357056	0.0	1.357056	1.357056	1.357056	1.357056	1.357056	1.357056	1.357056	1.357056	1.357056
5	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	2.115967	0.0	2.115967	2.115967	2.115967	2.115967	2.115967	2.115967	2.115967	2.115967	2.115967
6	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.655518	0.0	1.655518	1.655518	1.655518	1.655518	1.655518	1.655518	1.655518	1.655518	1.655518
7	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	1.032471	0.0	1.032471	1.032471	1.032471	1.032471	1.032471	1.032471	1.032471	1.032471	1.032471
8	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	3.03064	0.0	3.03064	3.03064	3.03064	3.03064	3.03064	3.03064	3.03064	3.03064	3.03064
9	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	2.488892	0.0	2.488892	2.488892	2.488892	2.488892	2.488892	2.488892	2.488892	2.488892	2.488892
10	3	1	0	0.0	0.0	0.0	1.8	4.0	2.3396	0.0	2.3396	2.3396	2.3396	2.3396	2.3396	2.3396	2.3396	2.3396	2.3396
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.7818599999999998	0.0	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998	1.7818599999999998
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.11499	0.0	2.11499	2.11499	2.11499	2.11499	2.11499	2.11499	2.11499	2.11499	2.11499
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.9403080000000001	0.0	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001	1.9403080000000001
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	1.780884	0.0	1.780884	1.780884	1.780884	1.780884	1.780884	1.780884	1.780884	1.780884	1.780884
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.614624	0.0	1.614624	1.614624	1.614624	1.614624	1.614624	1.614624	1.614624	1.614624	1.614624
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.15625	0.0	2.15625	2.15625	2.15625	2.15625	2.15625	2.15625	2.15625	2.15625	2.15625
17	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.715332	0.0	1.715332	1.715332	1.715332	1.715332	1.715332	1.715332	1.715332	1.715332	1.715332
18	3	32	90	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.581421	0.0	1.581421	1.581421	1.581421	1.581421	1.581421	1.581421	1.581421	1.581421	1.581421
19	3	4	90	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	2.072998	0.0	2.072998	2.072998	2.072998	2.072998	2.072998	2.072998	2.072998	2.072998	2.072998
20	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.5078129999999998	0.0	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998	1.5078129999999998
21	5	4	45	70.90379	2.8361509999999996	0.9972120999999999	3.033362	4.5	1.8741459999999999	0.0	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999	1.8741459999999999
22	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.9136959999999998	0.0	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998	1.9136959999999998
23	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.385254	0.0	1.385254	1.385254	1.385254	1.385254	1.385254	1.385254	1.385254	1.385254	1.385254
24	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.60437	0.0	1.60437	1.60437	1.60437	1.60437	1.60437	1.60437	1.60437	1.60437	1.60437
25	5	1	0	0.0	0.0	0.0	3.0	4.0	1.599243	0.0	1.599243	1.599243	1.599243	1.599243	1.599243	1.599243	1.599243	1.599243	1.599243
0	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.288208	0.0	2.288208	2.288208	2.288208	2.288208	2.288208	2.288208	2.288208	2.288208	2.288208
1	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.8153080000000001	0.0	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001	1.8153080000000001
2	3	8	180	3.2082200000000003	0.35646890000000003	0.1253372	2.5893200000000003	4.5	1.1489260000000001	0.0	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001	1.1489260000000001
3	5	32	45	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.606079	0.0	1.606079	1.606079	1.606079	1.606079	1.606079	1.606079	1.606079	1.606079	1.606079
4	5	16	180	4.709085	0.18836340000000001	0.06622999	3.7421230000000003	4.5	1.199341	0.0	1.199341	1.199341	1.199341	1.199341	1.199341	1.199341	1.199341	1.199341	1.199341
5	5	8	90	29.61386	1.184555	0.41649830000000004	5.91633	4.5	1.656616	0.0	1.656616	1.656616	1.656616	1.656616	1.656616	1.656616	1.656616	1.656616	1.656616
6	3	32	45	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.5401610000000001	0.0	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001	1.5401610000000001
7	3	16	180	1.695271	0.18836340000000001	0.06622999	2.245274	4.5	2.724121	0.0	2.724121	2.724121	2.724121	2.724121	2.724121	2.724121	2.724121	2.724121	2.724121
8	3	8	90	10.66099	1.184555	0.41649830000000004	3.5497980000000005	4.5	1.347046	0.0	1.347046	1.347046	1.347046	1.347046	1.347046	1.347046	1.347046	1.347046	1.347046
9	3	16	45	17.31625	1.9240279999999998	0.6765026	3.375697	4.5	1.5911870000000001	0.0	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001	1.5911870000000001
10	3	1	0	0.0	0.0	0.0	1.8	4.0	1.397095	0.0	1.397095	1.397095	1.397095	1.397095	1.397095	1.397095	1.397095	1.397095	1.397095
11	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.149292	0.0	1.149292	1.149292	1.149292	1.149292	1.149292	1.149292	1.149292	1.149292	1.149292
12	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.498779	0.0	1.498779	1.498779	1.498779	1.498779	1.498779	1.498779	1.498779	1.498779	1.498779
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.931396	0.0	1.931396	1.931396	1.931396	1.931396	1.931396	1.931396	1.931396	1.931396	1.931396
14	3	4	45	25.52536	2.8361520000000002	0.9972122	1.8200169999999998	4.5	2.606323	0.0	2.606323	2.606323	2.606323	2.606323	2.606323	2.606323	2.606323	2.606323	2.606323
15	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.2653809999999999	0.0	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999	1.2653809999999999
16	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	0.9570313	0.0	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313	0.9570313
