Frequency	Angle	Speed	Area	Stdev
320	32	1.0	2.75416980706	0.607254644525
384	32	1.0	2.41590579985	0.529878719536
512	32	1.0	2.01615235833	0.433249896729
1024	32	1.0	1.40291592954	0.335459784073
2048	32	1.0	1.04203174225	0.219218805506
4096	32	1.0	0.762869836325	0.167661382595

0.5	40	1.0	9.83722310968	0.112164477341
1	40	1.0	9.64819158034	0.209998675358
2	40	1.0	9.28142585632	0.438204779353
4	40	1.0	8.63330846744	0.698965669315
6	40	1.0	8.05400024539	1.0107288138
8	40	1.0	7.71346982747	1.10639113472
10	40	1.0	7.29230788148	1.21102662812
12	40	1.0	6.94913963095	1.21316914817
16	40	1.0	6.51476267159	1.1752766139
20	40	1.0	6.07726040717	1.14862268328
24	40	1.0	5.74829125082	1.21893093156
32	40	1.0	5.25558436524	1.10052790298
40	40	1.0	4.79110604492	1.05841818413
48	40	1.0	4.51504273179	0.942292338426
56	40	1.0	4.1842299194	0.905109564903
64	40	1.0	3.98922366834	0.912363838652
80	40	1.0	3.68552203395	0.849802208349
96	40	1.0	3.4191016438	0.769022417904
112	40	1.0	3.221253089	0.709708216585
128	40	1.0	2.98902256816	0.650018157806
160	40	1.0	2.89872591443	0.642439349138
192	40	1.0	2.67204532029	0.592962946977
224	40	1.0	2.41859928928	0.534302229898
256	40	1.0	2.24907441905	0.472385890175
320	40	1.0	2.20709639632	0.469157469445
384	40	1.0	1.9174927938	0.453004394351
512	40	1.0	1.64615315083	0.381366619558
1024	40	1.0	1.16988992205	0.244465222063
2048	40	1.0	0.848654663405	0.191225978689
4096	40	1.0	0.602252270796	0.128186459248

0.5	48	1.0	9.75149107404	0.185227852181
1	48	1.0	9.51893128088	0.299201282741
2	48	1.0	8.95121266318	0.602208710549
4	48	1.0	8.20421946737	0.999356542279
6	48	1.0	7.46953535077	1.14200016791
8	48	1.0	6.89849416875	1.17579601808
10	48	1.0	6.65890375938	1.23150073193
12	48	1.0	6.13229225052	1.24193072668
16	48	1.0	5.8157388147	1.16543863981
20	48	1.0	5.27384620895	1.13237045334
24	48	1.0	4.96569180856	0.950487785296
32	48	1.0	4.53732977257	0.984379318618
40	48	1.0	4.24733761486	0.934608791759
48	48	1.0	3.84594871809	0.81381918045
56	48	1.0	3.68186047428	0.795271300235
64	48	1.0	3.48133191191	0.727705570622
80	48	1.0	3.20586474682	0.726369977524
96	48	1.0	2.91647320112	0.605766588935
112	48	1.0	2.67553102391	0.532804438247
128	48	1.0	2.59870557448	0.531815082325
160	48	1.0	2.40645196543	0.491848445816
192	48	1.0	2.24842060795	0.503771070132
224	48	1.0	2.09583290151	0.46051828204
256	48	1.0	1.85940182004	0.380693015863
320	48	1.0	1.90726252466	0.428972045557
384	48	1.0	1.62759801816	0.355375430782
